Date,solar.rad_1,solar.rad_2,wind_speed,gust_speed,temp_F,RH,rain_in,snowdepth_in,current,baro.pressure_psi,baro.temp_F
2020-10-04 03:00:00,0.6,0.6,0,0,31.642,60.5,0,-9.21,0.0063,12.3571,30.607
2020-10-04 03:30:00,0.6,0.6,0,0,32.043,59.9,0,-9.34,0.0063,12.3591,30.198
2020-10-04 04:00:00,0.6,0.6,0,0,29.662,61.9,0,-9.34,0.0063,12.3574,29.379
2020-10-04 04:30:00,0.6,0.6,0,0,29.251,65.2,0,-9.21,0.0063,12.3608,28.346
2020-10-04 05:00:00,0.6,0.6,0,0,28.839,67.2,0,-9.21,0.0063,12.3613,27.93
2020-10-04 05:30:00,0.6,0.6,0,0,28.321,69.2,0,-8.97,0.0063,12.3629,27.302
2020-10-04 06:00:00,0.6,0.6,0,0,27.642,69.5,0,-8.97,0.0063,12.3658,26.668
2020-10-04 06:30:00,0.6,0.6,0,0,26.589,70.8,0,-8.97,0.0063,12.3672,26.031
2020-10-04 07:00:00,5.6,0.6,0,0,27.064,72.5,0,-8.84,0.0063,12.3677,25.605
2020-10-04 07:30:00,20.6,4.4,0,0,26.854,73.4,0,-8.97,0.0063,12.3714,26.031
2020-10-04 08:00:00,53.1,11.9,0,0,29.199,74.1,0,-8.97,0.0063,12.3717,28.139
2020-10-04 08:30:00,121.9,18.1,0,0,33.732,71.5,0,-8.84,0.0063,12.3735,32.218
2020-10-04 09:00:00,120.6,30.6,0,0,41.322,67,0,-9.34,0.0063,12.3736,43.648
2020-10-04 09:30:00,334.4,88.1,0,0,50.135,62.2,0,-9.59,0.0063,12.3772,52.225
2020-10-04 10:00:00,441.9,111.9,0,0,61.333,51.1,0,-9.84,0.0063,12.381,71.512
2020-10-04 10:30:00,520.6,126.9,0,2.26,68.828,36.6,0,-9.71,0.0063,12.3825,82.33
2020-10-04 11:00:00,584.4,139.4,0,2.82,72.696,29.4,0,-9.96,0.0063,12.3797,87.552
2020-10-04 11:30:00,625.6,145.6,0,5.08,74.727,24.8,0,-10.33,0.0063,12.3771,90.68
2020-10-04 12:00:00,683.1,155.6,1.7,7.31,78.69,22,0,-10.46,0.0063,12.3761,89.384
2020-10-04 12:30:00,713.1,161.9,2.26,9.57,79.743,19.3,0,-10.46,0.0063,12.3736,91.053
2020-10-04 13:00:00,746.9,166.9,2.82,9.57,80.008,17.7,0,-10.7,0.0063,12.3722,93.304
2020-10-04 13:30:00,735.6,164.4,5.08,14.65,77.684,17.1,0,-10.08,0.0063,12.3656,91.425
2020-10-04 14:00:00,696.9,156.9,4.5,11.83,79.084,17,0,-10.46,0.0063,12.3649,91.8
2020-10-04 14:30:00,661.9,151.9,3.38,11.27,80.184,16.8,0,-10.7,0.0063,12.3639,94.253
2020-10-04 15:00:00,605.6,140.6,3.94,12.39,80.537,16.3,0,-11.08,0.0063,12.3591,93.304
2020-10-04 15:30:00,526.9,125.6,3.38,10.13,80.58,16.2,0,-10.33,0.0063,12.3606,94.062
2020-10-04 16:00:00,439.4,106.9,3.38,10.69,79.304,16.4,0,-10.08,0.0063,12.3588,93.115
2020-10-04 16:30:00,348.1,88.1,3.38,10.13,78.602,17.1,0,-10.08,0.0063,12.3547,89.569
2020-10-04 17:00:00,245.6,61.9,2.82,9.01,78.208,17.5,0,-10.21,0.0063,12.3552,88.282
2020-10-04 17:30:00,140.6,30.6,1.7,6.76,76.028,18.4,0,-10.21,0.0063,12.3501,85.014
2020-10-04 18:00:00,40.6,9.4,0.56,5.64,71.49,21.1,0,-10.21,0.0063,12.3501,79.151
2020-10-04 18:30:00,3.1,0.6,0,0,62.276,27,0,-10.46,0.0063,12.3529,67.564
2020-10-04 19:00:00,0.6,0.6,0,1.12,56.944,32.2,0,-10.21,0.0063,12.3572,58.476
2020-10-04 19:30:00,0.6,0.6,0,0,53.82,36.7,0,-9.96,0.0063,12.3611,53.449
2020-10-04 20:00:00,0.6,0.6,0,0.56,50.841,39.8,0,-9.96,0.0063,12.3643,50.113
2020-10-04 20:30:00,0.6,0.6,0,0,48.049,42.7,0,-9.84,0.0063,12.3653,46.548
2020-10-04 21:00:00,0.6,0.6,0,0,45.761,45.1,0,-9.96,0.0063,12.3687,44.013
2020-10-04 21:30:00,0.6,0.6,0,0,44.719,47.7,0,-10.08,0.0063,12.3697,41.81
2020-10-04 22:00:00,0.6,0.6,0,0,40.719,49.8,0,-9.84,0.0063,12.3714,39.947
2020-10-04 22:30:00,0.6,0.6,0,0,38.842,52.9,0,-9.71,0.0063,12.3777,37.488
2020-10-04 23:00:00,0.6,0.6,0,0.56,36.603,54.7,0,-9.71,0.0063,12.3753,35.758
2020-10-04 23:30:00,0.6,0.6,0,0,35.055,57.1,0,-9.59,0.0063,12.3806,34.198
2020-10-05 00:00:00,0.6,0.6,0,0,32.94,59.4,0,-9.34,0.0063,12.3849,32.218
2020-10-05 00:30:00,0.6,0.6,0,0,31.942,61.8,0,-9.34,0.0063,12.3885,30.607
2020-10-05 01:00:00,0.6,0.6,0,0,30.123,62.9,0,-9.46,0.0063,12.3893,29.586
2020-10-05 01:30:00,0.6,0.6,0,0,29.559,65.1,0,-9.46,0.0063,12.3909,28.346
2020-10-05 02:00:00,0.6,0.6,0,0,28.58,66.5,0,-9.46,0.0063,12.3925,27.091
2020-10-05 02:30:00,0.6,0.6,0,0,27.799,68,0,-9.34,0.0063,12.3967,26.458
2020-10-05 03:00:00,0.6,0.6,0,0,26.96,69.6,0,-9.34,0.0063,12.3943,25.39
2020-10-05 03:30:00,0.6,0.6,0,0,26.431,69.3,0,-9.09,0.0063,12.393,24.744
2020-10-05 04:00:00,0.6,0.6,0,0,25.309,69.6,0,-9.09,0.0063,12.392,24.31
2020-10-05 04:30:00,0.6,0.6,0,0,25.524,70.2,0,-9.09,0.0063,12.3906,23.655
2020-10-05 05:00:00,0.6,0.6,0,0,24.499,71.3,0,-8.97,0.0063,12.3939,23.216
2020-10-05 05:30:00,0.6,0.6,0,0,24.391,72.2,0,-8.84,0.0063,12.3972,22.775
2020-10-05 06:00:00,0.6,0.6,0,0,23.682,73.5,0,-8.97,0.0063,12.4006,22.33
2020-10-05 06:30:00,0.6,0.6,0,0,24.174,75.2,0,-8.97,0.0063,12.4033,22.33
2020-10-05 07:00:00,4.4,0.6,0,0,23.299,75,0,-8.84,0.0063,12.4058,22.107
2020-10-05 07:30:00,18.1,3.1,0,0,24.609,75.2,0,-8.84,0.0063,12.4102,22.775
2020-10-05 08:00:00,28.1,5.6,0,0,26.058,73.9,0,-8.97,0.0063,12.4097,24.526
2020-10-05 08:30:00,59.4,10.6,0,0,30.276,74.6,0,-9.09,0.0063,12.4115,27.302
2020-10-05 09:00:00,81.9,24.4,0,0,38.322,71.2,0,-9.34,0.0063,12.409,42.732
2020-10-05 09:30:00,399.4,104.4,0,0,49.604,64.2,0,-10.08,0.0063,12.4117,52.225
2020-10-05 10:00:00,499.4,124.4,0,0,62.276,49.8,0,-10.21,0.0063,12.418,77.749
2020-10-05 10:30:00,583.1,140.6,0,3.38,66.985,31.8,0,-10.46,0.0063,12.4158,88.282
2020-10-05 11:00:00,643.1,150.6,0.56,3.38,71.748,25.7,0,-10.33,0.0063,12.4151,89.384
2020-10-05 11:30:00,698.1,159.4,0.56,5.64,77.815,21.5,0,-10.33,0.0063,12.4115,93.493
2020-10-05 12:00:00,745.6,166.9,1.7,6.76,76.464,20.2,0,-10.83,0.0063,12.4093,93.115
2020-10-05 12:30:00,769.4,171.9,2.26,8.46,76.203,18.4,0,-10.58,0.0063,12.4087,93.493
2020-10-05 13:00:00,795.6,174.4,2.82,9.57,77.117,17.8,0,-10.08,0.0063,12.4065,93.115
2020-10-05 13:30:00,784.4,173.1,2.82,10.69,79.216,17,0,-11.08,0.0063,12.4036,94.633
2020-10-05 14:00:00,753.1,166.9,2.82,9.01,79.655,16.8,0,-11.08,0.0063,12.4015,95.783
2020-10-05 14:30:00,703.1,159.4,2.26,9.57,80.668,15.9,0,-10.46,0.0063,12.3968,95.59
2020-10-05 15:00:00,639.4,148.1,2.26,7.31,81.909,15.3,0,-10.7,0.0063,12.3923,99.291
2020-10-05 15:30:00,570.6,134.4,1.7,9.01,81.199,15,0,31.63,0.0063,12.3861,98.307
2020-10-05 16:00:00,486.9,116.9,1.7,7.9,81.554,14.7,0,-10.7,0.0063,12.3874,99.687
2020-10-05 16:30:00,394.4,98.1,1.7,6.2,80.802,14.8,0,-10.08,0.0063,12.381,97.916
2020-10-05 17:00:00,289.4,71.9,1.12,5.64,79.612,13.9,0,-10.21,0.0063,12.3798,95.783
2020-10-05 17:30:00,189.4,39.4,1.12,6.2,78.996,14.2,0,-10.21,0.0063,12.3724,91.24
2020-10-05 18:00:00,48.1,9.4,0,4.5,70.803,16.8,0,-10.21,0.0063,12.3739,86.097
2020-10-05 18:30:00,3.1,0.6,0,0,61.891,24.1,0,-10.46,0.0063,12.3707,69.278
2020-10-05 19:00:00,0.6,0.6,0,0,56.251,29.5,0,-10.21,0.0063,12.373,58.476
2020-10-05 19:30:00,0.6,0.6,0,0,52.466,33.6,0,-9.96,0.0063,12.3762,52.401
2020-10-05 20:00:00,0.6,0.6,0,0,49.87,36.7,0,-10.08,0.0063,12.3785,48.695
2020-10-05 20:30:00,0.6,0.6,0,0,47.109,39.1,0,-9.84,0.0063,12.3797,45.828
2020-10-05 21:00:00,0.6,0.6,0,0,43.716,41.4,0,-9.84,0.0063,12.3825,43.099
2020-10-05 21:30:00,0.6,0.6,0,0,41.648,44.1,0,-9.59,0.0063,12.3816,40.696
2020-10-05 22:00:00,0.6,0.6,0,0,40.017,45.9,0,-9.59,0.0063,12.384,38.44
2020-10-05 22:30:00,0.6,0.6,0,0,37.035,48.2,0,-9.46,0.0063,12.389,36.723
2020-10-05 23:00:00,0.6,0.6,0,0,36.361,50.9,0,-9.71,0.0063,12.3888,35.37
2020-10-05 23:30:00,0.6,0.6,0,0,35.782,51,0,-9.59,0.0063,12.3898,33.805
2020-10-06 00:00:00,0.6,0.6,0,0,34.761,53.2,0,-9.84,0.0063,12.3896,33.013
2020-10-06 00:30:00,0.6,0.6,0,0,34.075,54.1,0,-9.59,0.0063,12.3888,32.018
2020-10-06 01:00:00,0.6,0.6,0,0,33.485,56.4,0,-9.59,0.0063,12.3881,31.012
2020-10-06 01:30:00,0.6,0.6,0,0,31.339,57.5,0,-9.46,0.0063,12.3881,30.403
2020-10-06 02:00:00,0.6,0.6,0,0,29.867,59.8,0,-9.96,0.0063,12.3916,29.379
2020-10-06 02:30:00,0.6,0.6,0,0,29.559,61.4,0,-9.34,0.0063,12.3919,28.139
2020-10-06 03:00:00,0.6,0.6,0,0,28.528,62.9,0,-9.59,0.0063,12.389,27.511
2020-10-06 03:30:00,0.6,0.6,0,0,28.425,64.1,0,-9.21,0.0063,12.3877,26.881
2020-10-06 04:00:00,0.6,0.6,0,0,27.955,63.5,0,-9.21,0.0063,12.3872,26.031
2020-10-06 04:30:00,0.6,0.6,0,0,26.377,64.9,0,-9.09,0.0063,12.3868,25.819
2020-10-06 05:00:00,0.6,0.6,0,0,25.898,66.8,0,-9.09,0.0063,12.3883,25.174
2020-10-06 05:30:00,0.6,0.6,0,0,26.058,68.9,0,-8.97,0.0063,12.3897,24.526
2020-10-06 06:00:00,0.6,0.6,0,0,25.952,68.9,0,-9.09,0.0063,12.3906,24.31
2020-10-06 06:30:00,0.6,0.6,0,0,25.738,67.5,0,-9.09,0.0063,12.3901,24.093
2020-10-06 07:00:00,4.4,0.6,0,0,24.553,68.2,0,-8.97,0.0063,12.3906,23.655
2020-10-06 07:30:00,19.4,3.1,0,0,25.738,69.5,0,-8.97,0.0063,12.393,24.093
2020-10-06 08:00:00,29.4,5.6,0,0,27.799,69.2,0,-9.09,0.0063,12.3935,26.245
2020-10-06 08:30:00,40.6,9.4,0,0,31.892,70,0,-9.09,0.0063,12.393,29.379
2020-10-06 09:00:00,53.1,20.6,0,0,39.124,66.9,0,-9.46,0.0063,12.392,42.179
2020-10-06 09:30:00,398.1,104.4,0,0,51.062,62.2,0,-10.33,0.0063,12.3974,53.623
2020-10-06 10:00:00,493.1,123.1,0,0,64.674,48.6,0,-10.21,0.0063,12.3984,80.911
2020-10-06 10:30:00,579.4,139.4,0,3.38,71.361,31,0,-10.21,0.0063,12.3974,88.466
2020-10-06 11:00:00,648.1,151.9,1.12,5.08,73.083,24.8,0,-10.33,0.0063,12.3933,90.124
2020-10-06 11:30:00,708.1,161.9,1.7,6.2,75.463,24,0,-10.7,0.0063,12.3916,92.174
2020-10-06 12:00:00,754.4,169.4,2.26,7.9,76.854,21.8,0,-10.58,0.0063,12.3872,92.174
2020-10-06 12:30:00,784.4,174.4,2.82,8.46,77.684,19,0,-10.58,0.0063,12.3888,93.682
2020-10-06 13:00:00,788.1,173.1,3.38,9.57,78.559,15.1,0,-9.96,0.0063,12.3819,93.873
2020-10-06 13:30:00,779.4,170.6,2.82,9.01,80.316,14.1,0,-10.46,0.0063,12.3777,96.942
2020-10-06 14:00:00,746.9,166.9,3.94,10.13,79.963,13.8,0,-10.21,0.0063,12.3682,95.016
2020-10-06 14:30:00,714.4,159.4,3.38,11.83,81.421,12.5,0,-10.7,0.0063,12.3665,97.137
2020-10-06 15:00:00,653.1,149.4,2.82,8.46,81.023,11.5,0,-10.21,0.0063,12.3611,98.11
2020-10-06 15:30:00,580.6,135.6,3.38,10.69,81.421,11.5,0,-10.46,0.0063,12.3597,97.331
2020-10-06 16:00:00,498.1,119.4,2.82,9.01,80.713,11.8,0,-10.46,0.0063,12.3575,97.72
2020-10-06 16:30:00,401.9,99.4,2.82,10.13,79.655,11.8,0,-10.21,0.0063,12.3527,95.207
2020-10-06 17:00:00,294.4,71.9,1.7,6.2,78.953,12,0,-10.21,0.0063,12.3501,93.873
2020-10-06 17:30:00,195.6,40.6,1.7,7.31,77.16,12.4,0,-10.21,0.0063,12.3468,89.2
2020-10-06 18:00:00,51.9,9.4,0.56,5.08,71.577,14.7,0,-10.33,0.0063,12.3411,84.834
2020-10-06 18:30:00,3.1,0.6,0,0,60.948,20.4,0,-10.46,0.0063,12.3376,68.592
2020-10-06 19:00:00,0.6,0.6,0,0,54.777,25.8,0,-10.21,0.0063,12.3404,56.577
2020-10-06 19:30:00,0.6,0.6,0,0,49.471,30,0,-10.08,0.0063,12.3434,50.466
2020-10-06 20:00:00,0.6,0.6,0,0,47.377,33,0,-9.84,0.0063,12.3453,46.548
2020-10-06 20:30:00,0.6,0.6,0,1.12,45.986,35.1,0,-9.59,0.0063,12.3446,44.195
2020-10-06 21:00:00,0.6,0.6,0,0,43.214,36.8,0,-9.46,0.0063,12.3453,41.81
2020-10-06 21:30:00,0.6,0.6,0,0,42.064,38.9,0,-9.84,0.0063,12.3416,39.384
2020-10-06 22:00:00,0.6,0.6,0,0,39.22,40.5,0,-10.08,0.0063,12.3452,37.679
2020-10-06 22:30:00,0.6,0.6,0,0,37.13,42.5,0,-9.59,0.0063,12.3449,35.564
2020-10-06 23:00:00,0.6,0.6,0,0,35.152,44.6,0,-9.59,0.0063,12.3465,33.607
2020-10-06 23:30:00,0.6,0.6,0,0,34.272,45.7,0,-9.46,0.0063,12.3462,32.815
2020-10-07 00:00:00,0.6,0.6,0,0,31.692,47.4,0,-9.34,0.0063,12.3479,31.012
2020-10-07 00:30:00,0.6,0.6,0,0,30.072,49.3,0,-9.34,0.0063,12.3482,29.174
2020-10-07 01:00:00,0.6,0.6,0,0,29.764,51.7,0,-9.21,0.0063,12.3479,27.721
2020-10-07 01:30:00,0.6,0.6,0,0,28.321,52.2,0,-9.21,0.0063,12.3491,26.881
2020-10-07 02:00:00,0.6,0.6,0,0,27.59,54.8,0,-9.21,0.0063,12.3529,26.031
2020-10-07 02:30:00,0.6,0.6,0,0,26.695,55.4,0,-8.97,0.0063,12.3468,25.819
2020-10-07 03:00:00,0.6,0.6,0,0,26.854,57.9,0,-9.21,0.0063,12.3458,24.744
2020-10-07 03:30:00,0.6,0.6,0,0,25.309,57.4,0,-9.09,0.0063,12.3453,24.526
2020-10-07 04:00:00,0.6,0.6,0,0,25.471,58.8,0,-9.09,0.0063,12.3439,23.875
2020-10-07 04:30:00,0.6,0.6,0,0,25.095,58.4,0,-9.09,0.0063,12.3424,23.216
2020-10-07 05:00:00,0.6,0.6,0,0,24.391,60,0,-8.97,0.0063,12.3401,22.775
2020-10-07 05:30:00,0.6,0.6,0,0,24.066,61.7,0,-8.97,0.0063,12.3434,22.33
2020-10-07 06:00:00,0.6,0.6,0,0,22.912,63,0,-8.97,0.0063,12.3439,21.884
2020-10-07 06:30:00,0.6,0.6,0,0,22.858,65.3,0,-8.84,0.0063,12.3452,21.209
2020-10-07 07:00:00,1.9,0.6,0,0,22.912,65.7,0,-8.97,0.0063,12.3433,20.984
2020-10-07 07:30:00,13.1,1.9,0,0,22.746,65.7,0,-8.84,0.0063,12.3481,21.209
2020-10-07 08:00:00,25.6,4.4,0,0,24.933,67.2,0,-8.97,0.0063,12.3468,22.552
2020-10-07 08:30:00,34.4,6.9,0,0,26.748,65.9,0,-9.21,0.0063,12.3458,24.744
2020-10-07 09:00:00,66.9,23.1,0,0,32.342,63.9,0,-9.34,0.0063,12.341,35.758
2020-10-07 09:30:00,346.9,89.4,0,0,39.407,59.9,0,-9.71,0.0063,12.3416,40.696
2020-10-07 10:00:00,514.4,129.4,0,0,53.298,52.4,0,-10.08,0.0063,12.3453,65.338
2020-10-07 10:30:00,339.4,80.6,0,0,53.733,38.8,0,-9.96,0.0063,12.3381,67.392
2020-10-07 11:00:00,599.4,140.6,0,0,61.848,37.9,0,-10.21,0.0063,12.342,71.512
2020-10-07 11:30:00,724.4,168.1,0,3.94,70.372,25.9,0,-10.33,0.0063,12.3385,87.186
2020-10-07 12:00:00,599.4,135.6,2.26,7.31,73.515,20.2,0,-10.46,0.0063,12.3339,90.68
2020-10-07 12:30:00,874.4,194.4,2.82,10.69,74.12,18.1,0,-10.33,0.0063,12.3295,89.2
2020-10-07 13:00:00,854.4,188.1,3.94,11.83,72.61,18.5,0,-9.96,0.0063,12.3211,89.384
2020-10-07 13:30:00,796.9,176.9,3.38,9.57,76.375,18,0,-10.46,0.0063,12.3244,92.55
2020-10-07 14:00:00,763.1,169.4,3.94,10.69,76.071,17,0,-10.46,0.0063,12.3189,91.987
2020-10-07 14:30:00,423.1,95.6,3.94,10.69,77.509,16,0,-10.58,0.0063,12.3147,92.737
2020-10-07 15:00:00,645.6,150.6,3.94,10.13,77.77,14.8,0,-10.58,0.0063,12.3075,91.987
2020-10-07 15:30:00,571.9,134.4,3.38,10.69,78.953,14.8,0,-10.46,0.0063,12.306,92.737
2020-10-07 16:00:00,484.4,118.1,2.82,10.69,78.382,14.9,0,-10.83,0.0063,12.3065,94.444
2020-10-07 16:30:00,395.6,99.4,3.38,10.13,76.854,13.6,0,-10.08,0.0063,12.3034,92.174
2020-10-07 17:00:00,298.1,71.9,2.82,8.46,76.55,13.5,0,-10.83,0.0063,12.2999,89.569
2020-10-07 17:30:00,194.4,38.1,2.26,7.9,74.727,14.6,0,-10.33,0.0063,12.2989,86.823
2020-10-07 18:00:00,61.9,9.4,1.7,7.31,71.704,14.8,0,-10.46,0.0063,12.2969,82.152
2020-10-07 18:30:00,1.9,0.6,0,1.7,59.056,20.1,0,-10.21,0.0063,12.2931,66.537
2020-10-07 19:00:00,0.6,0.6,0,0,52.335,25.8,0,-10.21,0.0063,12.2995,54.842
2020-10-07 19:30:00,0.6,0.6,0,0,48.538,30.7,0,-9.84,0.0063,12.3028,48.16
2020-10-07 20:00:00,0.6,0.6,0,0,44.674,33.4,0,-9.71,0.0063,12.3078,44.379
2020-10-07 20:30:00,0.6,0.6,0,0,42.109,36,0,-9.71,0.0063,12.3069,41.254
2020-10-07 21:00:00,0.6,0.6,0,0,40.298,38.7,0,-9.46,0.0063,12.3066,38.44
2020-10-07 21:30:00,0.6,0.6,0,0,38.179,41.3,0,-9.46,0.0063,12.3085,35.951
2020-10-07 22:00:00,0.6,0.6,0,0,37.321,44.2,0,-9.34,0.0063,12.3062,34.198
2020-10-07 22:30:00,0.6,0.6,0,0,36.12,46.8,0,-9.34,0.0063,12.3089,32.815
2020-10-07 23:00:00,0.6,0.6,0,0,32.392,48.9,0,-9.34,0.0063,12.3098,31.213
2020-10-07 23:30:00,0.6,0.6,0,0,30.834,51.2,0,-9.34,0.0063,12.3082,29.174
2020-10-08 00:00:00,0.6,0.6,0,0,28.684,53.3,0,-9.21,0.0063,12.3099,27.302
2020-10-08 00:30:00,0.6,0.6,0,0,27.903,55.8,0,-9.21,0.0063,12.3157,26.031
2020-10-08 01:00:00,0.6,0.6,0,0,26.695,57,0,-9.09,0.0063,12.3138,25.174
2020-10-08 01:30:00,0.6,0.6,0,0,26.218,58,0,-9.09,0.0063,12.3149,24.31
2020-10-08 02:00:00,0.6,0.6,0,0,25.363,58.6,0,-9.21,0.0063,12.3124,23.875
2020-10-08 02:30:00,0.6,0.6,0,0,25.524,60.7,0,-8.84,0.0063,12.3138,23.875
2020-10-08 03:00:00,0.6,0.6,0,0,24.771,61.1,0,-8.84,0.0063,12.313,24.093
2020-10-08 03:30:00,0.6,0.6,0,0,24.987,63.3,0,-8.97,0.0063,12.313,24.093
2020-10-08 04:00:00,0.6,0.6,0,0,24.717,64.6,0,-8.97,0.0063,12.3105,23.655
2020-10-08 04:30:00,0.6,0.6,0,0,24.879,65.9,0,-8.84,0.0063,12.3105,23.655
2020-10-08 05:00:00,0.6,0.6,0,0,24.933,65.9,0,-8.84,0.0063,12.3124,23.875
2020-10-08 05:30:00,0.6,0.6,0,0,25.792,65.1,0,-8.97,0.0063,12.3105,24.31
2020-10-08 06:00:00,0.6,0.6,0,0,26.164,65.5,0,-8.97,0.0063,12.3134,24.96
2020-10-08 06:30:00,0.6,0.6,0,0,26.537,65.5,0,-8.84,0.0063,12.3143,25.39
2020-10-08 07:00:00,1.9,0.6,0,0,26.589,65.9,0,-8.84,0.0063,12.3138,25.819
2020-10-08 07:30:00,35.6,8.1,0,0,27.851,65,0,-8.97,0.0063,12.3143,26.668
2020-10-08 08:00:00,56.9,13.1,0,0,29.406,63.9,0,-8.97,0.0063,12.314,29.174
2020-10-08 08:30:00,104.4,24.4,0,0,33.336,62.2,0,-9.21,0.0063,12.315,33.013
2020-10-08 09:00:00,181.9,45.6,0,0,39.267,61.8,0,-9.34,0.0063,12.3221,40.321
2020-10-08 09:30:00,540.6,135.6,0,0,55.515,54.6,0,-9.96,0.0063,12.3249,58.131
2020-10-08 10:00:00,364.4,89.4,0,0.56,61.547,36.9,0,-10.21,0.0063,12.3273,79.326
2020-10-08 10:30:00,546.9,128.1,0,3.38,62.919,32.5,0,-9.84,0.0063,12.3183,70.48
2020-10-08 11:00:00,398.1,90.6,0,2.26,63.219,29,0,-10.95,0.0063,12.3186,71.339
2020-10-08 11:30:00,508.1,115.6,0.56,3.94,67.071,26.9,0,-10.21,0.0063,12.3207,73.062
2020-10-08 12:00:00,269.4,60.6,1.12,5.08,65.615,25.9,0,-10.46,0.0063,12.3153,73.234
2020-10-08 12:30:00,356.9,80.6,1.12,6.2,66.301,27.1,0,-10.33,0.0063,12.3157,72.028
2020-10-08 13:00:00,554.4,124.4,1.7,6.76,68.614,26.8,0,-10.08,0.0063,12.3146,73.58
2020-10-08 13:30:00,595.6,131.9,2.26,7.31,69.728,23.9,0,-10.08,0.0063,12.3128,80.735
2020-10-08 14:00:00,543.1,121.9,2.82,9.01,71.274,22.3,0,-10.46,0.0063,12.308,81.975
2020-10-08 14:30:00,541.9,121.9,2.82,9.57,72.394,21.2,0,44.05,0.0063,12.307,81.442
2020-10-08 15:00:00,665.6,151.9,3.38,10.69,72.955,19.7,0,-10.21,0.0063,12.3065,84.834
2020-10-08 15:30:00,558.1,130.6,2.82,14.65,74.597,18.2,0,-9.84,0.0063,12.3034,91.425
2020-10-08 16:00:00,363.1,84.4,2.82,9.57,73.213,17.8,0,-10.08,0.0063,12.2964,85.554
2020-10-08 16:30:00,414.4,100.6,3.38,10.69,72.653,16.2,0,-9.84,0.0063,12.2904,82.508
2020-10-08 17:00:00,199.4,45.6,3.38,11.83,70.029,16.5,0,-10.58,0.0063,12.2917,84.654
2020-10-08 17:30:00,65.6,14.4,2.82,10.69,68.484,18.2,0,-10.08,0.0063,12.2906,75.312
2020-10-08 18:00:00,21.9,4.4,0.56,6.76,64.546,19,0,-9.84,0.0063,12.288,67.564
2020-10-08 18:30:00,1.9,0.6,0,0.56,58.152,24,0,-9.96,0.0063,12.2889,60.195
2020-10-08 19:00:00,0.6,0.6,0,0,53.384,27.7,0,-9.84,0.0063,12.2898,54.322
2020-10-08 19:30:00,0.6,0.6,0,1.7,48.895,31.9,0,-9.71,0.0063,12.2914,49.582
2020-10-08 20:00:00,0.6,0.6,0,0,46.886,34.8,0,-9.59,0.0063,12.294,46.008
2020-10-08 20:30:00,0.6,0.6,0,0,46.346,37.2,0,-9.59,0.0063,12.2966,44.56
2020-10-08 21:00:00,0.6,0.6,0,0,44.901,38.8,0,-9.46,0.0063,12.2986,43.466
2020-10-08 21:30:00,0.6,0.6,0,0,43.671,40.5,0,-9.46,0.0063,12.2992,42.363
2020-10-08 22:00:00,0.6,0.6,0,0,42.341,43.1,0,-9.21,0.0063,12.3009,40.509
2020-10-08 22:30:00,0.6,0.6,0,0,39.924,45.4,0,-9.34,0.0063,12.3011,39.196
2020-10-08 23:00:00,0.6,0.6,0,0,38.511,47.5,0,-9.46,0.0063,12.3046,37.488
2020-10-08 23:30:00,0.6,0.6,0,0,38.084,48.8,0,-9.34,0.0063,12.3049,36.914
2020-10-09 00:00:00,0.6,0.6,0,0,36.554,49.6,0,-9.46,0.0063,12.3024,35.758
2020-10-09 00:30:00,0.6,0.6,0,0,34.272,50.9,0,-9.21,0.0063,12.3028,34.002
2020-10-09 01:00:00,0.6,0.6,0,0,31.892,54.5,0,-9.21,0.0063,12.3021,31.617
2020-10-09 01:30:00,0.6,0.6,0,0,31.037,57.6,0,-9.21,0.0063,12.3022,30.403
2020-10-09 02:00:00,0.6,0.6,0,0,29.457,59.3,0,-9.21,0.0063,12.3021,28.969
2020-10-09 02:30:00,0.6,0.6,0,0,29.611,61.1,0,-9.21,0.0063,12.3018,27.511
2020-10-09 03:00:00,0.6,0.6,0,0,28.476,61.8,0,-9.09,0.0063,12.3033,26.881
2020-10-09 03:30:00,0.6,0.6,0,0,27.381,61.9,0,-9.21,0.0063,12.3018,26.245
2020-10-09 04:00:00,0.6,0.6,0,0,26.643,64.6,0,-8.97,0.0063,12.3001,25.39
2020-10-09 04:30:00,0.6,0.6,0,0,25.952,64.8,0,-8.84,0.0063,12.3015,24.744
2020-10-09 05:00:00,0.6,0.6,0,0,25.738,66.7,0,-9.09,0.0063,12.3024,24.526
2020-10-09 05:30:00,0.6,0.6,0,0,25.898,68.9,0,-8.84,0.0063,12.3072,24.093
2020-10-09 06:00:00,0.6,0.6,0,0,24.879,69,0,-9.09,0.0063,12.3067,23.875
2020-10-09 06:30:00,0.6,0.6,0,0,24.987,70.2,0,-9.09,0.0063,12.3086,23.436
2020-10-09 07:00:00,1.9,0.6,0,0,24.717,72.3,0,-8.97,0.0063,12.3091,22.995
2020-10-09 07:30:00,23.1,4.4,0,0,25.578,71,0,-9.09,0.0063,12.3109,23.216
2020-10-09 08:00:00,51.9,10.6,0,0,26.96,72.5,0,-9.09,0.0063,12.3172,25.39
2020-10-09 08:30:00,78.1,18.1,0,0,29.764,71.5,0,-8.97,0.0063,12.3178,28.969
2020-10-09 09:00:00,103.1,26.9,0,0,35.685,68.1,0,-9.34,0.0063,12.3188,36.723
