"Plot Title: 10995660"
"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10995660, SEN S/N: 10532287)","Solar Radiation, W/m² (LGR S/N: 10995660, SEN S/N: 10532288)","Wind Speed, mph (LGR S/N: 10995660, SEN S/N: 10532399)","Gust Speed, mph (LGR S/N: 10995660, SEN S/N: 10532399)","Temp, °F (LGR S/N: 10995660, SEN S/N: 10553847)","RH, % (LGR S/N: 10995660, SEN S/N: 10553847)","Rain, in (LGR S/N: 10995660, SEN S/N: 10703556)","Snow Depth, inches (LGR S/N: 10995660, SEN S/N: 10933780)","Current, mA (LGR S/N: 10995660, SEN S/N: 10933780)"
1354,05/22/19 09:00:00 PM,0.6,0.6,0.00,0.00,42.984,95.000,0.000,-4.12,0.0063
1355,05/22/19 09:30:00 PM,0.6,0.6,0.00,0.00,42.478,95.600,0.000,-4.12,0.0063
1356,05/22/19 10:00:00 PM,0.6,0.6,0.00,0.00,41.970,96.200,0.000,-4.12,0.0063
1357,05/22/19 10:30:00 PM,0.6,0.6,0.00,0.00,40.951,96.700,0.000,-4.12,0.0063
1358,05/22/19 11:00:00 PM,0.6,0.6,0.00,0.00,40.719,97.000,0.000,-4.00,0.0063
1359,05/22/19 11:30:00 PM,0.6,0.6,0.00,0.00,40.485,97.300,0.000,-4.00,0.0063
1360,05/23/19 12:00:00 AM,0.6,0.6,0.00,0.00,40.345,97.400,0.000,-4.12,0.0063
1361,05/23/19 12:30:00 AM,0.6,0.6,0.00,0.00,40.392,97.800,0.000,-4.00,0.0063
1362,05/23/19 01:00:00 AM,0.6,0.6,0.00,0.00,41.508,98.100,0.000,-4.12,0.0063
1363,05/23/19 01:30:00 AM,0.6,0.6,0.00,0.00,41.832,98.100,0.000,-4.12,0.0063
1364,05/23/19 02:00:00 AM,0.6,0.6,0.00,0.00,41.230,98.400,0.000,-4.25,0.0063
1365,05/23/19 02:30:00 AM,0.6,0.6,0.00,0.00,40.204,98.300,0.000,-4.12,0.0063
1366,05/23/19 03:00:00 AM,0.6,0.6,0.00,0.00,39.078,98.500,0.000,-4.00,0.0063
1367,05/23/19 03:30:00 AM,0.6,0.6,0.00,0.00,38.368,98.400,0.000,-4.12,0.0063
1368,05/23/19 04:00:00 AM,0.6,0.6,0.00,0.00,37.656,98.500,0.000,-4.00,0.0063
1369,05/23/19 04:30:00 AM,0.6,0.6,0.00,2.26,38.273,98.800,0.000,-4.12,0.0063
1370,05/23/19 05:00:00 AM,0.6,0.6,0.00,0.56,39.173,99.100,0.000,-4.12,0.0063
1371,05/23/19 05:30:00 AM,0.6,0.6,0.00,1.70,39.220,99.200,0.000,-4.25,0.0063
1372,05/23/19 06:00:00 AM,14.4,0.6,0.00,1.70,39.454,99.100,0.000,-4.12,0.0063
1373,05/23/19 06:30:00 AM,28.1,3.1,0.00,1.12,40.251,99.000,0.000,-4.25,0.0063
1374,05/23/19 07:00:00 AM,50.6,5.6,0.00,0.00,40.811,99.000,0.000,-4.25,0.0063
1375,05/23/19 07:30:00 AM,26.9,3.1,0.00,2.26,43.214,95.000,0.000,-4.25,0.0063
1376,05/23/19 08:00:00 AM,38.1,4.4,0.00,1.70,42.984,94.700,0.000,-4.25,0.0063
1377,05/23/19 08:30:00 AM,45.6,5.6,0.00,2.82,44.218,93.400,0.000,-4.25,0.0063
1378,05/23/19 09:00:00 AM,119.4,15.6,0.00,4.50,47.199,83.700,0.000,-4.25,0.0063
1379,05/23/19 09:30:00 AM,98.1,13.1,0.00,4.50,47.064,80.700,0.000,-4.25,0.0063
1380,05/23/19 10:00:00 AM,53.1,6.9,0.00,2.82,46.886,80.200,0.000,-4.25,0.0063
1381,05/23/19 10:30:00 AM,286.9,38.1,0.00,2.82,49.959,76.600,0.000,-4.50,0.0063
1382,05/23/19 11:00:00 AM,150.6,21.9,0.00,2.82,50.311,73.900,0.000,-4.37,0.0063
1383,05/23/19 11:30:00 AM,375.6,56.9,0.56,6.20,53.035,65.200,0.000,-4.50,0.0063
1384,05/23/19 12:00:00 PM,201.9,31.9,0.00,5.08,54.777,66.600,0.000,-4.87,0.0063
1385,05/23/19 12:30:00 PM,210.6,33.1,0.00,6.20,54.300,64.400,0.000,-4.75,0.0063
1386,05/23/19 01:00:00 PM,149.4,23.1,0.00,7.31,53.298,66.100,0.000,-4.75,0.0063
1387,05/23/19 01:30:00 PM,168.1,21.9,0.00,3.38,49.383,76.900,0.030,-4.75,0.0063
1388,05/23/19 02:00:00 PM,59.4,9.4,0.00,3.94,53.951,70.000,0.000,-5.24,0.0063
1389,05/23/19 02:30:00 PM,255.6,35.6,0.56,7.31,48.850,84.600,0.000,-4.50,0.0063
1390,05/23/19 03:00:00 PM,908.1,115.6,0.56,5.08,54.648,76.200,0.000,-4.62,0.0063
1391,05/23/19 03:30:00 PM,279.4,43.1,0.00,3.38,52.686,69.200,0.000,-4.50,0.0063
1392,05/23/19 04:00:00 PM,255.6,39.4,0.00,5.64,56.642,58.700,0.000,-4.87,0.0063
1393,05/23/19 04:30:00 PM,299.4,26.9,0.56,5.64,54.691,59.900,0.000,-4.62,0.0063
1394,05/23/19 05:00:00 PM,131.9,36.9,0.56,7.31,55.906,56.100,0.000,-4.62,0.0063
1395,05/23/19 05:30:00 PM,33.1,4.4,0.56,5.64,53.820,57.700,0.000,-4.75,0.0063
1396,05/23/19 06:00:00 PM,64.4,26.9,0.00,5.08,54.430,60.400,0.000,-4.99,0.0063
1397,05/23/19 06:30:00 PM,64.4,10.6,0.00,2.26,54.473,58.300,0.000,-4.62,0.0063
1398,05/23/19 07:00:00 PM,49.4,6.9,0.00,0.00,51.895,73.700,0.000,-4.75,0.0063
1399,05/23/19 07:30:00 PM,26.9,4.4,0.00,0.00,50.047,80.300,0.000,-4.62,0.0063
1400,05/23/19 08:00:00 PM,5.6,0.6,0.00,0.00,48.583,83.900,0.000,-4.62,0.0063
1401,05/23/19 08:30:00 PM,0.6,0.6,0.00,0.00,45.489,85.600,0.000,-4.37,0.0063
1402,05/23/19 09:00:00 PM,0.6,0.6,0.00,0.00,43.214,88.500,0.000,-4.37,0.0063
1403,05/23/19 09:30:00 PM,0.6,0.6,0.00,0.00,42.755,89.900,0.000,-4.25,0.0063
1404,05/23/19 10:00:00 PM,0.6,0.6,0.00,0.00,42.663,91.000,0.000,-4.25,0.0063
1405,05/23/19 10:30:00 PM,0.6,0.6,0.00,0.00,42.663,91.900,0.000,-4.25,0.0063
1406,05/23/19 11:00:00 PM,0.6,0.6,0.00,0.00,42.341,92.100,0.000,-4.25,0.0063
1407,05/23/19 11:30:00 PM,0.6,0.6,0.00,0.00,41.184,93.300,0.000,-4.25,0.0063
1408,05/24/19 12:00:00 AM,0.6,0.6,0.00,0.00,39.830,94.600,0.000,-4.25,0.0063
1409,05/24/19 12:30:00 AM,0.6,0.6,0.00,0.00,38.653,95.500,0.000,-4.12,0.0063
1410,05/24/19 01:00:00 AM,0.6,0.6,0.00,0.00,37.942,95.800,0.000,-4.12,0.0063
1411,05/24/19 01:30:00 AM,0.6,0.6,0.00,0.00,37.942,96.400,0.000,-4.12,0.0063
1412,05/24/19 02:00:00 AM,0.6,0.6,0.00,0.00,37.035,96.600,0.000,-4.12,0.0063
1413,05/24/19 02:30:00 AM,0.6,0.6,0.00,0.00,36.459,96.700,0.000,-4.12,0.0063
1414,05/24/19 03:00:00 AM,0.6,0.6,0.00,0.00,35.589,97.000,0.000,-4.12,0.0063
1415,05/24/19 03:30:00 AM,0.6,0.6,0.00,0.00,34.761,97.000,0.000,-4.12,0.0063
1416,05/24/19 04:00:00 AM,0.6,0.6,0.00,0.00,34.174,97.300,0.000,-4.12,0.0063
1417,05/24/19 04:30:00 AM,0.6,0.6,0.00,0.00,33.336,97.400,0.000,-4.00,0.0063
1418,05/24/19 05:00:00 AM,0.6,0.6,0.00,0.00,32.891,97.400,0.000,-4.00,0.0063
1419,05/24/19 05:30:00 AM,0.6,0.6,0.00,0.00,32.443,97.600,0.000,-4.00,0.0063
1420,05/24/19 06:00:00 AM,5.6,0.6,0.00,0.00,31.993,97.700,0.000,-4.00,0.0063
1421,05/24/19 06:30:00 AM,10.6,0.6,0.00,0.00,32.092,97.900,0.000,-4.00,0.0063
1422,05/24/19 07:00:00 AM,19.4,1.9,0.00,0.00,32.742,98.100,0.000,-4.00,0.0063
1423,05/24/19 07:30:00 AM,33.1,11.9,0.00,0.00,35.298,98.500,0.000,-4.12,0.0063
1424,05/24/19 08:00:00 AM,79.4,13.1,0.00,0.00,40.392,98.600,0.000,-4.25,0.0063
1425,05/24/19 08:30:00 AM,75.6,11.9,0.00,0.00,43.763,98.300,0.000,-4.25,0.0063
1426,05/24/19 09:00:00 AM,621.9,43.1,0.00,0.00,49.959,87.400,0.000,-4.37,0.0063
1427,05/24/19 09:30:00 AM,758.1,108.1,0.00,1.12,55.906,74.900,0.000,-5.37,0.0063
1428,05/24/19 10:00:00 AM,853.1,133.1,0.00,2.82,60.775,62.000,0.000,-5.12,0.0063
1429,05/24/19 10:30:00 AM,965.6,150.6,1.12,6.20,60.733,60.400,0.000,-5.49,0.0063
1430,05/24/19 11:00:00 AM,424.4,63.1,1.12,6.76,63.775,59.800,0.000,-4.99,0.0063
1431,05/24/19 11:30:00 AM,1116.9,163.1,0.56,7.31,62.791,59.700,0.000,-4.75,0.0063
1432,05/24/19 12:00:00 PM,1075.6,154.4,1.12,8.46,61.032,63.100,0.000,-5.24,0.0063
1433,05/24/19 12:30:00 PM,315.6,49.4,1.70,9.01,61.248,58.400,0.000,-4.99,0.0063
1434,05/24/19 01:00:00 PM,414.4,63.1,0.56,6.20,59.959,60.100,0.000,-4.99,0.0063
1435,05/24/19 01:30:00 PM,980.6,146.9,1.12,7.90,60.433,56.600,0.000,-4.99,0.0063
1436,05/24/19 02:00:00 PM,228.1,38.1,1.12,7.90,60.174,56.800,0.000,-5.12,0.0063
1437,05/24/19 02:30:00 PM,953.1,140.6,1.12,7.90,61.633,57.200,0.000,-5.24,0.0063
1438,05/24/19 03:00:00 PM,243.1,38.1,1.70,9.01,61.032,57.900,0.000,-4.99,0.0063
1439,05/24/19 03:30:00 PM,150.6,24.4,0.56,5.64,58.411,67.800,0.000,-4.99,0.0063
1440,05/24/19 04:00:00 PM,249.4,38.1,0.00,5.64,58.498,65.500,0.000,-4.99,0.0063
1441,05/24/19 04:30:00 PM,168.1,26.9,0.56,5.08,59.445,65.600,0.000,-4.87,0.0063
1442,05/24/19 05:00:00 PM,175.6,30.6,0.56,4.50,59.445,65.000,0.000,-4.99,0.0063
1443,05/24/19 05:30:00 PM,298.1,48.1,1.12,10.13,60.260,61.900,0.000,-5.37,0.0063
1444,05/24/19 06:00:00 PM,89.4,21.9,0.56,7.90,59.616,59.400,0.000,-5.24,0.0063
1445,05/24/19 06:30:00 PM,19.4,1.9,0.56,7.90,56.599,68.200,0.000,-5.12,0.0063
1446,05/24/19 07:00:00 PM,54.4,9.4,0.00,3.94,55.342,73.500,0.000,-4.87,0.0063
1447,05/24/19 07:30:00 PM,5.6,0.6,0.00,2.26,54.126,76.500,0.000,-4.75,0.0063
1448,05/24/19 08:00:00 PM,0.6,0.6,0.00,2.26,52.641,81.100,0.000,-4.75,0.0063
1449,05/24/19 08:30:00 PM,0.6,0.6,0.00,1.70,51.544,77.400,0.010,-4.75,0.0063
1450,05/24/19 09:00:00 PM,0.6,0.6,1.12,9.57,43.945,90.700,0.050,-4.62,0.0063
1451,05/24/19 09:30:00 PM,0.6,0.6,0.00,4.50,43.579,92.900,0.010,-4.50,0.0063
1452,05/24/19 10:00:00 PM,0.6,0.6,0.00,1.70,42.939,94.400,0.000,-4.50,0.0063
1453,05/24/19 10:30:00 PM,0.6,0.6,0.00,2.26,42.525,94.800,0.000,-4.50,0.0063
1454,05/24/19 11:00:00 PM,0.6,0.6,0.00,0.00,41.369,95.500,0.000,-4.50,0.0063
1455,05/24/19 11:30:00 PM,0.6,0.6,0.00,0.00,39.924,95.800,0.000,-4.37,0.0063
1456,05/25/19 12:00:00 AM,0.6,0.6,0.00,0.00,39.736,96.000,0.000,-4.37,0.0063
1457,05/25/19 12:30:00 AM,0.6,0.6,0.00,0.00,40.158,96.400,0.000,-4.37,0.0063
1458,05/25/19 01:00:00 AM,0.6,0.6,0.00,0.00,39.313,96.700,0.000,-4.25,0.0063
1459,05/25/19 01:30:00 AM,0.6,0.6,0.00,1.70,38.606,97.100,0.000,-4.37,0.0063
1460,05/25/19 02:00:00 AM,0.6,0.6,0.00,0.00,38.131,97.400,0.000,-4.37,0.0063
1461,05/25/19 02:30:00 AM,0.6,0.6,0.00,0.00,38.748,97.600,0.000,-4.37,0.0063
1462,05/25/19 03:00:00 AM,0.6,0.6,0.00,0.00,39.549,97.900,0.010,-4.25,0.0063
1463,05/25/19 03:30:00 AM,0.6,0.6,0.00,0.00,39.830,98.000,0.000,-4.25,0.0063
1464,05/25/19 04:00:00 AM,0.6,0.6,0.00,0.00,40.858,98.200,0.000,-4.25,0.0063
1465,05/25/19 04:30:00 AM,0.6,0.6,0.00,2.26,41.184,97.400,0.000,-4.25,0.0063
1466,05/25/19 05:00:00 AM,0.6,0.6,0.00,0.56,40.392,96.800,0.010,-4.37,0.0063
1467,05/25/19 05:30:00 AM,0.6,0.6,0.00,0.56,39.220,97.200,0.000,-4.37,0.0063
1468,05/25/19 06:00:00 AM,6.9,0.6,0.00,0.00,38.368,98.100,0.000,-4.25,0.0063
1469,05/25/19 06:30:00 AM,10.6,0.6,0.00,0.00,39.407,98.200,0.000,-4.37,0.0063
1470,05/25/19 07:00:00 AM,14.4,0.6,0.00,0.00,39.267,97.800,0.000,-4.37,0.0063
1471,05/25/19 07:30:00 AM,29.4,4.4,0.00,0.00,38.984,98.000,0.000,-4.37,0.0063
1472,05/25/19 08:00:00 AM,121.9,16.9,0.00,2.82,42.570,94.800,0.000,-4.50,0.0063
1473,05/25/19 08:30:00 AM,144.4,19.4,0.00,5.08,43.624,90.000,0.000,-4.75,0.0063
1474,05/25/19 09:00:00 AM,189.4,24.4,1.12,6.76,44.082,87.200,0.000,-4.50,0.0063
1475,05/25/19 09:30:00 AM,300.6,41.9,0.56,8.46,48.493,82.200,0.000,-5.12,0.0063
1476,05/25/19 10:00:00 AM,791.9,118.1,0.56,6.20,49.161,79.900,0.000,-4.62,0.0063
1477,05/25/19 10:30:00 AM,936.9,144.4,1.70,8.46,51.721,75.400,0.000,-4.50,0.0063
1478,05/25/19 11:00:00 AM,1075.6,160.6,1.12,8.46,53.515,71.600,0.000,-4.75,0.0063
1479,05/25/19 11:30:00 AM,523.1,79.4,1.12,7.90,51.895,70.200,0.000,-5.24,0.0063
1480,05/25/19 12:00:00 PM,285.6,41.9,1.12,7.90,54.126,69.900,0.000,-4.99,0.0063
1481,05/25/19 12:30:00 PM,1239.4,178.1,0.56,7.90,53.690,69.900,0.000,-4.75,0.0063
1482,05/25/19 01:00:00 PM,1276.9,186.9,1.12,7.31,58.195,62.800,0.000,-5.12,0.0063
1483,05/25/19 01:30:00 PM,411.9,64.4,0.56,6.76,54.082,71.900,0.000,-4.87,0.0063
1484,05/25/19 02:00:00 PM,1236.9,180.6,1.12,5.64,59.401,55.700,0.000,-4.99,0.0063
1485,05/25/19 02:30:00 PM,1025.6,148.1,0.56,6.20,57.031,65.400,0.000,-4.62,0.0063
1486,05/25/19 03:00:00 PM,526.9,75.6,1.12,10.69,58.195,59.800,0.000,-5.49,0.0063
1487,05/25/19 03:30:00 PM,225.6,54.4,0.56,6.20,56.469,71.600,0.000,-4.87,0.0063
1488,05/25/19 04:00:00 PM,275.6,44.4,0.56,5.08,56.251,72.800,0.000,-4.75,0.0063
1489,05/25/19 04:30:00 PM,229.4,36.9,0.56,7.31,54.648,75.500,0.000,-4.99,0.0063
1490,05/25/19 05:00:00 PM,74.4,11.9,0.56,5.08,51.589,76.800,0.000,-4.99,0.0063
1491,05/25/19 05:30:00 PM,89.4,11.9,0.00,5.08,48.938,88.200,0.010,-4.50,0.0063
1492,05/25/19 06:00:00 PM,66.9,8.1,0.00,1.70,49.294,90.700,0.000,-4.50,0.0063
1493,05/25/19 06:30:00 PM,21.9,1.9,0.00,1.12,47.422,92.600,0.030,-4.50,0.0063
1494,05/25/19 07:00:00 PM,20.6,1.9,0.00,3.94,46.526,92.700,0.000,-4.25,0.0063
1495,05/25/19 07:30:00 PM,13.1,0.6,0.00,1.70,45.896,93.800,0.000,-4.37,0.0063
1496,05/25/19 08:00:00 PM,3.1,0.6,0.00,0.00,45.307,94.700,0.000,-4.25,0.0063
1497,05/25/19 08:30:00 PM,0.6,0.6,0.00,0.56,44.764,95.600,0.000,-4.25,0.0063
1498,05/25/19 09:00:00 PM,0.6,0.6,0.00,0.00,44.263,95.900,0.000,-4.37,0.0063
1499,05/25/19 09:30:00 PM,0.6,0.6,0.00,1.70,43.671,96.500,0.000,-4.37,0.0063
1500,05/25/19 10:00:00 PM,0.6,0.6,0.00,0.00,43.259,96.600,0.000,-4.25,0.0063
1501,05/25/19 10:30:00 PM,0.6,0.6,0.00,0.00,42.755,96.700,0.000,-4.37,0.0063
1502,05/25/19 11:00:00 PM,0.6,0.6,0.00,0.00,42.064,96.700,0.000,-4.25,0.0063
1503,05/25/19 11:30:00 PM,0.6,0.6,0.00,1.12,42.017,97.100,0.030,-4.25,0.0063
1504,05/26/19 12:00:00 AM,0.6,0.6,0.00,1.12,41.740,97.800,0.110,-4.12,0.0063
1505,05/26/19 12:30:00 AM,0.6,0.6,0.00,2.82,41.184,98.000,0.050,-4.00,0.0063
1506,05/26/19 01:00:00 AM,0.6,0.6,0.00,3.94,41.137,98.300,0.060,-4.25,0.0063
1507,05/26/19 01:30:00 AM,0.6,0.6,0.00,5.64,38.937,97.700,0.120,-4.12,0.0063
1508,05/26/19 02:00:00 AM,0.6,0.6,0.00,1.70,35.638,97.500,0.150,-4.25,0.0063
1509,05/26/19 02:30:00 AM,0.6,0.6,0.00,0.56,34.027,98.000,0.080,-4.12,0.0063
1510,05/26/19 03:00:00 AM,0.6,0.6,0.00,0.00,32.443,98.300,0.030,-4.00,0.0063
1511,05/26/19 03:30:00 AM,0.6,0.6,0.00,0.00,32.392,98.500,0.020,-4.00,0.0063
1512,05/26/19 04:00:00 AM,0.6,0.6,0.00,0.00,32.092,98.700,0.000,-3.88,0.0063
1513,05/26/19 04:30:00 AM,0.6,0.6,0.00,0.00,32.092,98.900,0.000,-4.00,0.0063
1514,05/26/19 05:00:00 AM,0.6,0.6,0.00,0.00,32.092,99.000,0.000,-3.50,0.0063
1515,05/26/19 05:30:00 AM,0.6,0.6,0.00,0.00,32.193,99.100,0.000,-3.38,0.0063
1516,05/26/19 06:00:00 AM,0.6,0.6,0.00,0.00,32.243,99.200,0.000,-3.38,0.0063
1517,05/26/19 06:30:00 AM,5.6,1.9,0.00,0.00,32.443,99.200,0.010,-3.50,0.0063
1518,05/26/19 07:00:00 AM,5.6,1.9,0.00,0.00,32.841,99.400,0.050,-3.75,0.0063
1519,05/26/19 07:30:00 AM,35.6,11.9,0.00,0.00,35.200,99.600,0.060,-3.63,0.0063
1520,05/26/19 08:00:00 AM,48.1,10.6,0.00,2.26,36.410,99.400,0.070,-3.88,0.0063
1521,05/26/19 08:30:00 AM,139.4,21.9,0.00,4.50,37.560,98.900,0.100,-4.25,0.0063
1522,05/26/19 09:00:00 AM,106.9,14.4,0.00,10.13,39.031,98.100,0.100,-4.00,0.0063
1523,05/26/19 09:30:00 AM,151.9,18.1,0.00,8.46,39.078,96.100,0.040,-4.12,0.0063
1524,05/26/19 10:00:00 AM,145.6,18.1,0.00,5.64,40.672,93.500,0.010,-4.00,0.0063
1525,05/26/19 10:30:00 AM,165.6,19.4,0.56,5.64,39.360,93.000,0.000,-4.12,0.0063
1526,05/26/19 11:00:00 AM,1005.6,121.9,0.00,5.64,41.090,89.600,0.010,-4.12,0.0063
1527,05/26/19 11:30:00 AM,259.4,36.9,0.00,5.08,43.396,81.400,0.000,-4.37,0.0063
1528,05/26/19 12:00:00 PM,984.4,126.9,0.56,5.64,43.624,83.500,0.000,-4.50,0.0063
1529,05/26/19 12:30:00 PM,541.9,76.9,0.00,4.50,45.444,77.900,0.000,-4.37,0.0063
1530,05/26/19 01:00:00 PM,291.9,44.4,0.56,5.64,46.166,72.300,0.000,-4.37,0.0063
1531,05/26/19 01:30:00 PM,1230.6,175.6,0.56,5.08,48.405,64.500,0.000,-4.62,0.0063
1532,05/26/19 02:00:00 PM,256.9,41.9,0.56,5.08,49.959,70.200,0.000,-4.75,0.0063
1533,05/26/19 02:30:00 PM,763.1,110.6,0.00,5.08,49.249,67.400,0.000,-4.75,0.0063
1534,05/26/19 03:00:00 PM,944.4,118.1,0.56,5.08,51.062,64.700,0.000,-4.87,0.0063
1535,05/26/19 03:30:00 PM,259.4,40.6,1.12,7.90,47.602,71.000,0.000,-4.62,0.0063
1536,05/26/19 04:00:00 PM,326.9,51.9,0.56,5.08,47.959,74.000,0.000,-4.50,0.0063
1537,05/26/19 04:30:00 PM,265.6,43.1,0.56,6.20,47.557,74.200,0.000,-4.62,0.0063
1538,05/26/19 05:00:00 PM,156.9,25.6,0.00,5.08,45.172,79.300,0.000,-4.50,0.0063
1539,05/26/19 05:30:00 PM,233.1,36.9,0.56,5.64,44.037,81.000,0.000,-4.37,0.0063
1540,05/26/19 06:00:00 PM,149.4,23.1,0.00,4.50,44.445,81.700,0.000,-4.37,0.0063
1541,05/26/19 06:30:00 PM,75.6,11.9,0.00,4.50,43.167,85.000,0.000,-4.37,0.0063
1542,05/26/19 07:00:00 PM,25.6,3.1,0.00,6.76,41.463,88.700,0.000,-4.37,0.0063
1543,05/26/19 07:30:00 PM,18.1,1.9,0.00,2.82,40.579,91.400,0.000,-4.25,0.0063
1544,05/26/19 08:00:00 PM,3.1,0.6,0.00,2.26,39.877,94.500,0.000,-4.25,0.0063
1545,05/26/19 08:30:00 PM,0.6,0.6,0.00,2.26,39.313,95.500,0.010,-4.37,0.0063
1546,05/26/19 09:00:00 PM,0.6,0.6,0.00,1.12,39.360,96.100,0.010,-4.25,0.0063
1547,05/26/19 09:30:00 PM,0.6,0.6,0.00,0.56,39.173,96.600,0.030,-4.25,0.0063
1548,05/26/19 10:00:00 PM,0.6,0.6,0.00,2.26,38.842,96.800,0.040,-4.12,0.0063
1549,05/26/19 10:30:00 PM,0.6,0.6,0.00,1.12,38.464,97.000,0.020,-4.12,0.0063
1550,05/26/19 11:00:00 PM,0.6,0.6,0.00,3.38,38.179,97.200,0.030,-4.12,0.0063
1551,05/26/19 11:30:00 PM,0.6,0.6,0.00,0.00,38.084,97.400,0.000,-4.12,0.0063
1552,05/27/19 12:00:00 AM,0.6,0.6,0.00,1.70,37.702,97.200,0.030,-4.25,0.0063
1553,05/27/19 12:30:00 AM,0.6,0.6,0.00,0.56,37.609,97.500,0.010,-4.25,0.0063
1554,05/27/19 01:00:00 AM,0.6,0.6,0.00,1.12,37.656,98.000,0.000,-4.25,0.0063
1555,05/27/19 01:30:00 AM,0.6,0.6,0.00,2.82,37.798,98.200,0.010,-4.12,0.0063
1556,05/27/19 02:00:00 AM,0.6,0.6,0.00,1.70,37.798,98.200,0.000,-4.25,0.0063
1557,05/27/19 02:30:00 AM,0.6,0.6,0.00,1.12,37.513,98.100,0.000,-4.37,0.0063
1558,05/27/19 03:00:00 AM,0.6,0.6,0.00,3.38,37.416,97.700,0.000,-4.37,0.0063
1559,05/27/19 03:30:00 AM,0.6,0.6,0.00,1.70,37.416,97.900,0.000,-4.25,0.0063
1560,05/27/19 04:00:00 AM,0.6,0.6,0.00,0.00,37.225,98.200,0.000,-4.12,0.0063
1561,05/27/19 04:30:00 AM,0.6,0.6,0.00,1.70,37.225,98.400,0.000,-4.37,0.0063
1562,05/27/19 05:00:00 AM,0.6,0.6,0.00,0.00,37.179,98.600,0.000,-4.25,0.0063
1563,05/27/19 05:30:00 AM,0.6,0.6,0.00,0.00,37.035,98.500,0.000,-4.25,0.0063
1564,05/27/19 06:00:00 AM,13.1,0.6,0.00,0.00,37.081,98.800,0.000,-4.12,0.0063
1565,05/27/19 06:30:00 AM,18.1,1.9,0.00,0.00,37.513,98.900,0.000,-4.37,0.0063
1566,05/27/19 07:00:00 AM,25.6,3.1,0.00,1.12,38.131,99.000,0.000,-4.37,0.0063
1567,05/27/19 07:30:00 AM,38.1,4.4,0.00,1.12,38.700,99.000,0.000,-4.37,0.0063
1568,05/27/19 08:00:00 AM,39.4,4.4,0.00,0.56,39.454,98.800,0.000,-4.25,0.0063
1569,05/27/19 08:30:00 AM,70.6,8.1,0.00,0.00,39.877,98.800,0.000,-4.37,0.0063
1570,05/27/19 09:00:00 AM,106.9,13.1,0.00,0.00,40.345,98.500,0.000,-4.25,0.0063
1571,05/27/19 09:30:00 AM,196.9,25.6,0.00,0.00,42.017,98.000,0.000,-4.37,0.0063
1572,05/27/19 10:00:00 AM,360.6,48.1,0.00,0.56,44.901,96.500,0.000,-4.50,0.0063
1573,05/27/19 10:30:00 AM,126.9,18.1,0.00,1.12,44.856,94.600,0.000,-4.50,0.0063
1574,05/27/19 11:00:00 AM,185.6,24.4,0.00,1.70,46.211,94.100,0.000,-4.50,0.0063
1575,05/27/19 11:30:00 AM,185.6,25.6,0.00,1.12,48.137,93.100,0.000,-4.37,0.0063
1576,05/27/19 12:00:00 PM,270.6,38.1,0.00,2.82,50.356,90.400,0.000,-4.37,0.0063
1577,05/27/19 12:30:00 PM,343.1,49.4,0.00,1.12,53.078,85.500,0.000,-4.62,0.0063
1578,05/27/19 01:00:00 PM,778.1,106.9,0.00,3.94,55.342,77.800,0.000,-4.75,0.0063
1579,05/27/19 01:30:00 PM,319.4,48.1,0.00,3.38,57.117,73.000,0.000,-4.75,0.0063
1580,05/27/19 02:00:00 PM,1176.9,165.6,0.56,4.50,61.761,69.700,0.000,-5.24,0.0063
1581,05/27/19 02:30:00 PM,210.6,31.9,0.56,5.08,56.772,72.300,0.000,-4.75,0.0063
1582,05/27/19 03:00:00 PM,656.9,90.6,0.00,4.50,51.370,84.700,0.000,-4.75,0.0063
1583,05/27/19 03:30:00 PM,126.9,20.6,0.00,4.50,52.947,84.400,0.000,-4.62,0.0063
1584,05/27/19 04:00:00 PM,163.1,26.9,0.00,5.64,54.995,80.400,0.000,-4.75,0.0063
1585,05/27/19 04:30:00 PM,86.9,34.4,0.56,7.90,56.340,75.800,0.000,-4.87,0.0063
1586,05/27/19 05:00:00 PM,101.9,31.9,0.56,7.31,55.949,76.100,0.000,-4.62,0.0063
1587,05/27/19 05:30:00 PM,356.9,56.9,0.56,7.90,55.386,77.900,0.000,-4.87,0.0063
1588,05/27/19 06:00:00 PM,89.4,14.4,1.12,8.46,53.645,80.100,0.000,-4.62,0.0063
1589,05/27/19 06:30:00 PM,34.4,4.4,0.56,5.08,51.984,83.300,0.000,-4.62,0.0063
1590,05/27/19 07:00:00 PM,33.1,4.4,0.00,3.94,51.940,84.200,0.000,-4.50,0.0063
1591,05/27/19 07:30:00 PM,9.4,0.6,0.00,1.70,51.237,85.600,0.000,-4.37,0.0063
1592,05/27/19 08:00:00 PM,1.9,0.6,0.00,0.56,49.561,88.800,0.000,-4.62,0.0063
1593,05/27/19 08:30:00 PM,0.6,0.6,0.00,1.12,48.538,89.900,0.000,-4.62,0.0063
1594,05/27/19 09:00:00 PM,0.6,0.6,0.00,0.00,47.334,93.200,0.000,-4.50,0.0063
1595,05/27/19 09:30:00 PM,0.6,0.6,0.00,0.00,46.571,94.100,0.000,-4.62,0.0063
1596,05/27/19 10:00:00 PM,0.6,0.6,0.00,0.00,47.064,94.800,0.000,-4.62,0.0063
