"Plot Title: ATM"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 10672171, SEN S/N: 10672171)","Temp, °F (LGR S/N: 10672171, SEN S/N: 10672171)","Coupler Detached (LGR S/N: 10672171)","Coupler Attached (LGR S/N: 10672171)","Host Connected (LGR S/N: 10672171)","Stopped (LGR S/N: 10672171)","End Of File (LGR S/N: 10672171)"
379,09/11/19 08:00:00 AM,12.3574,29.174,,,,,
380,09/11/19 08:30:00 AM,12.3545,31.415,,,,,
381,09/11/19 09:00:00 AM,12.3613,35.564,,,,,
382,09/11/19 09:30:00 AM,12.3606,49.050,,,,,
383,09/11/19 10:00:00 AM,12.3642,59.508,,,,,
384,09/11/19 10:30:00 AM,12.3701,61.912,,,,,
385,09/11/19 11:00:00 AM,12.3677,62.769,,,,,
386,09/11/19 11:30:00 AM,12.3652,65.509,,,,,
387,09/11/19 12:00:00 PM,12.3737,74.964,,,,,
388,09/11/19 12:30:00 PM,12.3697,77.225,,,,,
389,09/11/19 01:00:00 PM,12.3639,76.703,,,,,
390,09/11/19 01:30:00 PM,12.3632,76.354,,,,,
391,09/11/19 02:00:00 PM,12.3674,76.181,,,,,
392,09/11/19 02:30:00 PM,12.3577,76.006,,,,,
393,09/11/19 03:00:00 PM,12.3555,77.050,,,,,
394,09/11/19 03:30:00 PM,12.3574,75.832,,,,,
395,09/11/19 04:00:00 PM,12.3578,70.137,,,,,
396,09/11/19 04:30:00 PM,12.3488,72.199,,,,,
397,09/11/19 05:00:00 PM,12.3587,70.480,,,,,
398,09/11/19 05:30:00 PM,12.3572,71.856,,,,,
399,09/11/19 06:00:00 PM,12.3532,70.137,,,,,
400,09/11/19 06:30:00 PM,12.3572,66.022,,,,,
401,09/11/19 07:00:00 PM,12.3597,59.508,,,,,
402,09/11/19 07:30:00 PM,12.3600,54.147,,,,,
403,09/11/19 08:00:00 PM,12.3694,50.643,,,,,
404,09/11/19 08:30:00 PM,12.3624,47.982,,,,,
405,09/11/19 09:00:00 PM,12.3659,45.828,,,,,
406,09/11/19 09:30:00 PM,12.3704,44.013,,,,,
407,09/11/19 10:00:00 PM,12.3706,42.363,,,,,
408,09/11/19 10:30:00 PM,12.3707,40.696,,,,,
409,09/11/19 11:00:00 PM,12.3758,39.196,,,,,
410,09/11/19 11:30:00 PM,12.3722,37.870,,,,,
411,09/12/19 12:00:00 AM,12.3736,36.723,,,,,
412,09/12/19 12:30:00 AM,12.3756,35.758,,,,,
413,09/12/19 01:00:00 AM,12.3775,34.786,,,,,
414,09/12/19 01:30:00 AM,12.3748,33.805,,,,,
